Marca_Temporal,ID_Unico,Texto,Texto_Procesado,Longitud_Tokens,Emocion,Longitud_Texto
4/23/2024 20:43:09,S8Y84CH8,"Volví a ver a mi amiga después de 5 años, salí con un amigo a ver una película de un anime que nos gusta mucho, pude inscribir mis prácticas profesionales, le conté a una amiga que casi no comía porque no estoy en casa la mayor parte del día y me compró comida; uno de mis amigos me prestó un libro que esperaba leer con muchas ansias, en la iglesia cantamos un himno que pedí porque me gusta mucho y por último canté junto con mis compañeros en el teatro de la ciudad y nos divertimos mucho. ","volví a ver a mi amiga después de 5 años, salí con un amigo a ver una película de un anime que nos gusta mucho, pude inscribir mis prácticas profesionales, le conté a una amiga que casi no comía porque no estoy en casa la mayor parte del día y me compró comida; uno de mis amigos me prestó un libro que esperaba leer con muchas ansias, en la iglesia cantamos un himno que pedí porque me gusta mucho y por último canté junto con mis compañeros en el teatro de la ciudad y nos divertimos mucho.",108,Felicidad,97
4/25/2024 19:18:17,A8QN8I2L,"Me calmo, respiro y soluciono ","me calmo, respiro y soluciono",8,Ira,5
5/15/2024 22:02:58,0K4CZRKQ,"Cuando me molesto y no puedo decir lo que siento, cuando siento que me está llendo mal en la universidad, cuando no puedo ayudar a los animalitos ","cuando me molesto y no puedo decir lo que siento, cuando siento que me está llendo mal en la universidad, cuando no puedo ayudar a los animalitos",31,Tristeza,27
4/26/2024 6:49:03,F65E8SEA,"Cuando pienso en situaciones que he pasado con mi familia últimamente, cuando me pongo a sobrepensar las cosas y cuando me preguntan si me pasa algo ","cuando pienso en situaciones que he pasado con mi familia últimamente, cuando me pongo a sobrepensar las cosas y cuando me preguntan si me pasa algo",29,Tristeza,26
4/24/2024 11:32:16,33JDURG7,"Si llevo una mala racha de cosas, yo lloro ","si llevo una mala racha de cosas, yo lloro",12,Ira,9
4/24/2024 11:33:22,H22AN93K,Mis gatos,mis gatos,2,Felicidad,2
5/17/2024 8:59:10,MCPCHOLY,Cuando ya se está acabando el dia,cuando ya se está acabando el dia,7,Preocupación,7
4/24/2024 11:39:35,XOF6KQ1G,Con tranquilidad y intento resolver en el momento ,con tranquilidad y intento resolver en el momento,8,Ira,8
4/23/2024 22:47:07,JOAT36RK,"Cuando las cosas no puedo hacerlas en los primeros intentos, si tengo que esperar un periodo largo de tiempo cuando ya había una hora estipulada, que me hagan preguntas constantemente en un periodo corto de tiempo mientras estoy haciendo alguna otra actividad ","cuando las cosas no puedo hacerlas en los primeros intentos, si tengo que esperar un periodo largo de tiempo cuando ya había una hora estipulada, que me hagan preguntas constantemente en un periodo corto de tiempo mientras estoy haciendo alguna otra actividad",46,Estrés,42
4/24/2024 12:03:52,DPW9GBQ3,"Primero es la frustración y el sentimiento de enojo por situaciones simples, pero después guardo la calma y veo la mejor manera de tomarlo","primero es la frustración y el sentimiento de enojo por situaciones simples, pero después guardo la calma y veo la mejor manera de tomarlo",27,Ira,24
4/26/2024 15:35:25,W49IM590,Pues muchas veces no se cómo actuar ,pues muchas veces no se cómo actuar,7,Miedo,7
5/15/2024 21:34:45,3KRGQIMS,Gran parte del tiempo ultimamente me esta costando mas temprano que antes.,gran parte del tiempo ultimamente me esta costando mas temprano que antes.,16,Estrés,12
5/3/2024 16:49:47,UBXXESOE,Después de no dormir bien dos días seguidos.,después de no dormir bien dos días seguidos.,9,Estrés,8
5/15/2024 21:34:45,3KRGQIMS,Cuando no va bien lo que realizo o tengo problemas en hacerlo.,cuando no va bien lo que realizo o tengo problemas en hacerlo.,14,Preocupación,12
5/2/2024 23:42:40,Q8HPCRF0,"Me fluye la nariz, y siento como hormigueo en el cuerpo.","me fluye la nariz, y siento como hormigueo en el cuerpo.",15,Preocupación,11
5/9/2024 22:04:15,1OGWU084,"Trato de estar lo más tranquilo y no dejarme llevar por sentimientos, luego estos casos los trato en familia y buscamos la mejor opción posible","trato de estar lo más tranquilo y no dejarme llevar por sentimientos, luego estos casos los trato en familia y buscamos la mejor opción posible",26,Miedo,25
4/25/2024 12:21:21,YMU2FALS,"Primero ver las posibles soluciones de la situación difícil,  y en base a las soluciones trabajar para enfrentarla de manera exitosa.","primero ver las posibles soluciones de la situación difícil, y en base a las soluciones trabajar para enfrentarla de manera exitosa.",24,Miedo,21
4/23/2024 19:48:07,PFNKXS54,"Cuando estoy todo el día en la facultad por tantas clases que debo de darl, en la noche al llegar al gym y que mi cuerpo ya pide acostarse un rato, si no duermo bien me siento muy agotado.","cuando estoy todo el día en la facultad por tantas clases que debo de darl, en la noche al llegar al gym y que mi cuerpo ya pide acostarse un rato, si no duermo bien me siento muy agotado.",45,Estrés,39
5/13/2024 22:36:11,ZOYW0DWU,Cuando no salen las cosas de la mejor manera ,cuando no salen las cosas de la mejor manera,9,Tristeza,9
4/30/2024 14:30:58,RVJ6EPRG,Cuando no entiendo algo de la carrera ,cuando no entiendo algo de la carrera,7,Tristeza,7
4/24/2024 19:06:32,RC5G5VFK,Trato de resolverlo sola y muchas veces busco ayuda con mi pareja o en casos donde no puedo con mis padres porque 2 cabezas piensan mejor que una ,trato de resolverlo sola y muchas veces busco ayuda con mi pareja o en casos donde no puedo con mis padres porque 2 cabezas piensan mejor que una,29,Miedo,28
4/29/2024 14:21:52,TIRMAXIL,"De primer momento, me sirve llorar y sacar la frustración o sentimiento que sienta, eso me ayuda a darme fuerza y coraje para salir adelante.","de primer momento, me sirve llorar y sacar la frustración o sentimiento que sienta, eso me ayuda a darme fuerza y coraje para salir adelante.",28,Miedo,25
5/15/2024 21:34:45,3KRGQIMS,Le preguntaría primero .....que es el pesimismo? y si el placer es lo mismo que la felicidad.,le preguntaría primero .....que es el pesimismo? y si el placer es lo mismo que la felicidad.,26,Felicidad,17
4/29/2024 15:07:54,G1NFK78R,jugando o estando con amigas,jugando o estando con amigas,5,Felicidad,5
4/23/2024 19:48:07,EL85BQ8X,Cuando no me salen las cosas como quiero,cuando no me salen las cosas como quiero,8,Estrés,8
4/26/2024 12:56:50,OAZ5FC8A,La felicidad son los momentos donde te sientes seguro apreciado mayormente con gente que te rodea o incluso solo ,la felicidad son los momentos donde te sientes seguro apreciado mayormente con gente que te rodea o incluso solo,20,Felicidad,19
5/16/2024 7:20:37,7SV40TFC,"Pues me pongo un poco estresado, e incluso podria decir que me pongo de mal humor ","pues me pongo un poco estresado, e incluso podria decir que me pongo de mal humor",18,Ira,16
4/24/2024 11:29:56,TE4FJ4MH,"Cuando tengo problemas con mi familia,cuando peleó con personas que me importan, cuando me siento solo ","cuando tengo problemas con mi familia,cuando peleó con personas que me importan, cuando me siento solo",20,Tristeza,16
4/24/2024 11:30:15,ZELPD30F,Me estreso de que no me salen las cosas como yo quiero. ,me estreso de que no me salen las cosas como yo quiero.,14,Ira,12
4/23/2024 23:57:44,K8SLYVAW,"En situaciones en las que sienta enojo o frustración, tales como no lograr completar una o varios proyectos a tiempo, complicaciones personales tales como situaciones familiares, de amistad y/o romance, y sobrecarga de responsabilidades en un periodo corto de tiempo; llega un momento de reflexión a la hora más tranquila del día en el que me doy cuenta de la presión en la que me sostengo.","en situaciones en las que sienta enojo o frustración, tales como no lograr completar una o varios proyectos a tiempo, complicaciones personales tales como situaciones familiares, de amistad y/o romance, y sobrecarga de responsabilidades en un periodo corto de tiempo; llega un momento de reflexión a la hora más tranquila del día en el que me doy cuenta de la presión en la que me sostengo.",78,Tristeza,66
4/26/2024 13:22:06,STTZ7KC4,Cuando hay exámenes porque no duermo tan bien ,cuando hay exámenes porque no duermo tan bien,8,Estrés,8
5/9/2024 14:35:17,4F5JZDBC,"Buscar la mejor opción, más rápida, eficaz ","buscar la mejor opción, más rápida, eficaz",9,Miedo,7
4/23/2024 19:48:07,PFNKXS54,"El estado en el que el ser humano se siente pleno, se siente tranquilo, se siente querido, un estado en el cual las personas se sienten alegres y comparten su vibra bonita combinada con amor.","el estado en el que el ser humano se siente pleno, se siente tranquilo, se siente querido, un estado en el cual las personas se sienten alegres y comparten su vibra bonita combinada con amor.",40,Felicidad,35
5/13/2024 20:46:18,YG3TTUE9,Todos los dias,todos los dias,3,Estrés,3
5/17/2024 10:55:25,ICZPD6VE,Durante un ataque de ansiedad o colapso mental. Cuando me acuerdo de algún evento pasado sumamente triste o nostálgico.,durante un ataque de ansiedad o colapso mental. cuando me acuerdo de algún evento pasado sumamente triste o nostálgico.,24,Tristeza,19
4/26/2024 18:22:59,KQGSATHF,Con estrés y frustración ,con estrés y frustración,4,Ira,4
4/24/2024 11:53:22,HGX6HZA2,Ver las ventajas y desventajas de esa elección y cual podrian ser las consecuecias en caso de una mala desición,ver las ventajas y desventajas de esa elección y cual podrian ser las consecuecias en caso de una mala desición,25,Miedo,20
4/29/2024 16:31:34,TW29QEAI,Cuando visito a mi familia y a mi novio ,cuando visito a mi familia y a mi novio,10,Felicidad,9
4/26/2024 16:54:59,7HKJBSVI,Después de llegar de la escuela por causa de las olas de calor y hace un par de días tenía demasiado sueño que me quede dormido en la tarde,después de llegar de la escuela por causa de las olas de calor y hace un par de días tenía demasiado sueño que me quede dormido en la tarde,29,Estrés,29
5/20/2024 1:29:54,7PFSQZGK,"Al fallar en cosas simples; cuando las personas son necias o no siguen indicaciones, cuando hacen sus propias reglas para cosas que deben ser hechas de cierta manera, cuando son impredecibles, mienten o hacen cosas incorrectas","al fallar en cosas simples; cuando las personas son necias o no siguen indicaciones, cuando hacen sus propias reglas para cosas que deben ser hechas de cierta manera, cuando son impredecibles, mienten o hacen cosas incorrectas",45,Estrés,36
4/24/2024 12:20:06,VHUGEE7Y,Con frustración.,con frustración.,3,Ira,2
4/23/2024 19:48:07,IAADDB7O,"Escalofríos, agotamiento, taquicardia ","escalofríos, agotamiento, taquicardia",10,Preocupación,3
4/24/2024 15:34:08,893V9WHU,"La felicidad no es un estado permanente, son instantes de satisfacción. ","la felicidad no es un estado permanente, son instantes de satisfacción.",14,Felicidad,11
5/16/2024 8:27:32,G2H8Q8RA,"Tranquilo, pues siempre puedo contar con la ayuda de otros","tranquilo, pues siempre puedo contar con la ayuda de otros",11,Ira,10
4/23/2024 19:48:07,TOKIQV38,"Cuando estoy en exámenes, evaluaciones, o cuando se me juntan las tareas de la escuela junto con problemas y discusiones que pueden haber en casa. ","cuando estoy en exámenes, evaluaciones, o cuando se me juntan las tareas de la escuela junto con problemas y discusiones que pueden haber en casa.",29,Estrés,25
4/24/2024 15:34:08,893V9WHU,Tiendo a llorar aunque eso no solucione nada,tiendo a llorar aunque eso no solucione nada,10,Miedo,8
4/29/2024 13:40:04,442SR3BQ,"Tomarme un espacio para poder pensar de mejor manera y no afectar a terceros.
",tomarme un espacio para poder pensar de mejor manera y no afectar a terceros.,16,Miedo,14
4/23/2024 19:48:07,IAADDB7O,"Al momento de reflexionar lo ha sido de mi vida, además de ver alguna película que encaje en la situación, al igual que al momento de escuchar alguna canción que traigas ciertos recuerdos ","al momento de reflexionar lo ha sido de mi vida, además de ver alguna película que encaje en la situación, al igual que al momento de escuchar alguna canción que traigas ciertos recuerdos",37,Tristeza,33
5/15/2024 22:02:58,0K4CZRKQ,"Me preocupo y siento como si fuera mi culpa, pienso mucho en las probabilidades de no haber tomado esa ruta, salir más temprano, etc. Pero todo eso basado en que es mi culpa lo acontecido 
Pero externamente me muestro solo un poco preocupada ","me preocupo y siento como si fuera mi culpa, pienso mucho en las probabilidades de no haber tomado esa ruta, salir más temprano, etc. pero todo eso basado en que es mi culpa lo acontecido pero externamente me muestro solo un poco preocupada",50,Ira,43
4/24/2024 11:33:22,H22AN93K,"Tener todas las ventajas y desventajas, en que me sirve y como influye a futuro","tener todas las ventajas y desventajas, en que me sirve y como influye a futuro",18,Miedo,15
4/24/2024 11:40:06,1GC9M0FT,Nervios y escalofri,nervios y escalofri,4,Preocupación,3
5/13/2024 20:43:31,C2VL95E5,Cuando tengo muchos pendientes y no me alcanza el tiempo.,cuando tengo muchos pendientes y no me alcanza el tiempo.,11,Estrés,10
4/26/2024 13:49:23,0A63PM6K,"Cuando estoy con mi novia, cuando me está yendo bien en la universidad, cuando entiendo todo lo nuevo que vi en la universidad, cuando estoy con mis amigos y pasando tiempo con mi familia. ","cuando estoy con mi novia, cuando me está yendo bien en la universidad, cuando entiendo todo lo nuevo que vi en la universidad, cuando estoy con mis amigos y pasando tiempo con mi familia.",38,Felicidad,34
4/23/2024 20:44:26,HG74CPSK,"Elegir el camino que más me convenga, o el que menos me afecte ","elegir el camino que más me convenga, o el que menos me afecte",15,Miedo,13
5/10/2024 15:00:27,XTINAGL2,Cuando tengo demasiado estrés o algún problema en mi entorno social y/o familiar que pudo ser causado por mi culpa.   ,cuando tengo demasiado estrés o algún problema en mi entorno social y/o familiar que pudo ser causado por mi culpa.,23,Tristeza,20
4/23/2024 19:48:07,0FQMQ0V1,Primero ver si economicamente me conviene despues pongo los positivo y negativo de la decision,primero ver si economicamente me conviene despues pongo los positivo y negativo de la decision,17,Miedo,15
4/30/2024 10:44:29,7RSZOAWX,"Es cuando te sientes en paz, cuando te sientes libre sin importar el contexto, cuando haces cosas divertidas inconscientemente porque estás feliz, cuando, cuando recuerdas esos momentos y sacas una sonrisa, sabes que en ese momento fuiste feliz y al recordarlo te saca una sonrisa ","es cuando te sientes en paz, cuando te sientes libre sin importar el contexto, cuando haces cosas divertidas inconscientemente porque estás feliz, cuando, cuando recuerdas esos momentos y sacas una sonrisa, sabes que en ese momento fuiste feliz y al recordarlo te saca una sonrisa",53,Felicidad,45
4/23/2024 19:48:07,MKZUPRJI, Pensar en consecuencias más y buenas ,pensar en consecuencias más y buenas,6,Miedo,6
4/23/2024 19:48:07,GBDDJNH0,Cuando algo no sale como quiero.,cuando algo no sale como quiero.,7,Estrés,6
5/16/2024 0:55:45,IX724P8G,"Extrañar a mi familia, sentir la nostalgia de que estaba en mi casa estando con mi familia","extrañar a mi familia, sentir la nostalgia de que estaba en mi casa estando con mi familia",20,Tristeza,17
4/26/2024 18:22:59,KQGSATHF,Cuando siento impotencia de no lograr mis metas,cuando siento impotencia de no lograr mis metas,9,Tristeza,8
4/26/2024 13:40:10,SOQQDFEW,Bien intento solucionar eso,bien intento solucionar eso,4,Ira,4
5/16/2024 16:56:55,BGD4M2IP,Calificaciones,calificaciones,1,Preocupación,1
5/2/2024 1:19:32,6QCKW4ZX,Mi cumpleaños con amigos y familiares ,mi cumpleaños con amigos y familiares,6,Felicidad,6
